,Product ID,Category,Sub-Category,Product Name
1871,OFF-SU-10004290,Office Supply,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
1872,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer
1873,OFF-PA-10000312,Office Supply,Paper,Xerox 1955
1874,OFF-PA-10001001,Office Supply,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
1875,OFF-PA-10001583,Office Supply,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
1876,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
1877,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
1878,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020
1879,OFF-SU-10003936,Office Supply,Supplies,Acme Serrated Blade Letter Opener
1880,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer
1881,OFF-PA-10000210,Office Supply,Paper,Xerox Blank Computer Paper
1882,OFF-AR-10003477,Office Supply,Art,4009 Highlighters
1883,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
1884,OFF-LA-10004677,Office Supply,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
1885,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms
1886,OFF-EN-10001535,Office Supply,Envelopes,Grip Seal Envelopes
1887,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner
1888,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card
1889,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
1890,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal
1891,OFF-AP-10003099,Office Supply,Appliances,"Eureka Hand Vacuum, Bagless"
1892,TEC-PH-10002645,Technology,Phones,LG G2
1893,OFF-ST-10001627,Office Supply,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
